rental_id,listing_state,vehicle_type,is_motorized,vehicle_make,vehicle_model,vehicle_year,vehicle_length,cancellation_policy,sleeps,is_festival_friendly,is_tailgate_friendly,is_pet_friendly,has_toilet,has_generator,has_inside_shower,has_refrigerator,has_wifi
29970260501040,CO,c,TRUE,Fleetwood,Tioga,2000,30 - 35,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
29972599840320,TN,b,TRUE,Winnebago,Solis,2022,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
29972969209680,CO,camper-van,TRUE,Ram,Promaster,2021,15 - 20,,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
29976170410800,WI,folding-trailer,FALSE,Other,Other,2015,15 - 20,flexible,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
29985527767920,AZ,b,TRUE,Winnebago,View,2008,20 - 25,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
29988482722800,TX,trailer,FALSE,Forest River,Wolf Pup,2021,15 - 20,moderate,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
29991314554560,CA,camper-van,TRUE,Ford,Econolline 250,2002,15 - 20,strict,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29995377617520,IL,a,TRUE,Coachmen,Pursuit,2016,30 - 35,moderate,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
29997716956800,NV,a,TRUE,Winnebago,Vista,2022,25 - 30,strict,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30003134374080,MI,trailer,FALSE,Forest River,Other,2017,25 - 30,moderate,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30003996235920,FL,trailer,FALSE,Forest River,Vibe,2021,25 - 30,strict,6,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
30015446686080,CO,trailer,FALSE,Forest River,Wildwood,2020,20 - 25,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30015569809200,QC,camper-van,TRUE,Chevrolet,Other,2000,15 - 20,flexible,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
30018278517840,GA,b,TRUE,Midwest Automotive Designs,Presidential,2022,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
30022587827040,IN,a,TRUE,Newmar,Kountry Star,1999,35 - 40,flexible,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30023819058240,OR,camper-van,TRUE,Ford,Transit,2020,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
30028005244320,IN,c,TRUE,Winnebago,Minnie Winnie,2017,30 - 35,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30029359598640,FL,c,TRUE,Jayco,Redhawk,2022,25 - 30,moderate,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30041918156880,CA,camper-van,TRUE,Dodge,Sprinter Van,2017,15 - 20,moderate,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30045119358000,TX,c,TRUE,Coachmen,Freelander,2008,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30045981219840,CA,c,TRUE,Thor Motor Coach,Four Winds,2018,30 - 35,strict,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30050783021520,NJ,b,TRUE,Winnebago,Other,2022,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30051768006480,VA,trailer,FALSE,Coachmen,Other,2020,30 - 35,moderate,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30051891129600,CA,b,TRUE,Gulf Stream,Vista Cruiser,2006,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30055707946320,WA,trailer,FALSE,Jayco,Jay Flight,2019,25 - 30,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30084518756400,VT,camper-van,TRUE,Mercedes-Benz,sprinter,2015,20 - 25,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30093260497920,VA,c,TRUE,Thor Motor Coach,Four Winds,2004,20 - 25,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30098062299600,GA,c,TRUE,Nexus,Rebel,2022,35 - 40,,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30115176413280,NJ,trailer,FALSE,Pioneer,Fleetwood,2002,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30115915152000,AK,a,TRUE,Forest River,Fr3,2017,30 - 35,moderate,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30121086323040,AZ,c,TRUE,Ford,Econoline bus,2007,20 - 25,flexible,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
30122563800480,MI,trailer,FALSE,Jayco,Jay Flight,2018,25 - 30,moderate,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30128227464000,GA,trailer,FALSE,Forest River,R-Pod,2021,20 - 25,moderate,5,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30133768004400,MI,camper-van,TRUE,Mercedes-Benz,Sprinter,2011,20 - 25,moderate,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
30144725962080,OR,trailer,FALSE,Other,Other,2018,25 - 30,flexible,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
30157900135920,TX,b,TRUE,Midwest Automotive Designs,Midwest Automotive Designs Class B,2020,20 - 25,strict,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
30165287523120,NV,a,TRUE,Other,Other,2019,30 - 35,flexible,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30174029264640,UT,c,TRUE,Thor Motor Coach,Four Winds,2021,25 - 30,moderate,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30179816051280,NE,c,TRUE,Thor Motor Coach,Four Winds,2019,30 - 35,moderate,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30180554790000,CA,b,TRUE,Pleasure Way,Plateau,2020,20 - 25,moderate,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30190035270240,CA,c,TRUE,Thor Motor Coach,Four Winds,2021,20 - 25,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30203332567200,NC,trailer,FALSE,Travel Lite,Rove Lite,2021,15 - 20,flexible,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30222909143280,MN,c,TRUE,Dynamax Corp,Isata,2017,35 - 40,moderate,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30225864098160,HI,truck-camper,FALSE,Other,Other,2000,10 - 15,flexible,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30243470704320,FL,trailer,FALSE,Forest River,Cherokee Grey Wolf,2021,30 - 35,flexible,8,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30249749983440,CA,trailer,FALSE,,,2019,10 - 15,flexible,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30278068301040,AZ,a,TRUE,Georgie boy,swinger,2001,30 - 35,strict,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30278807039760,WA,a,TRUE,Other,Other,2016,30 - 35,strict,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30283855087680,KS,trailer,FALSE,Forest River,Other,2021,20 - 25,strict,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30285086318880,IA,c,TRUE,Forest River,Ford Sunseeker,2013,30 - 35,moderate,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30287918150640,NM,trailer,FALSE,Starcraft,Autumn Ridge,2021,20 - 25,flexible,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30289888120560,PA,camper-van,TRUE,Dodge,Other,2021,15 - 20,moderate,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
30290134366800,MD,c,TRUE,Thor Motor Coach,Freedom Elite,2018,25 - 30,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30293089321680,NY,c,TRUE,Forest River,Sunseeker,2018,30 - 35,strict,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30296659892160,CA,c,TRUE,Winnebago,Minnie Winnie,2004,20 - 25,moderate,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30299984216400,FL,trailer,FALSE,Other,Other,2021,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30301584816960,MI,c,TRUE,Coachmen,Leprechaun,2021,25 - 30,flexible,7,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30311434666560,CA,trailer,FALSE,Keystone,Bullet,2021,35 - 40,flexible,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30311557789680,MT,trailer,FALSE,Keystone,Passport,2021,30 - 35,moderate,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30314020252080,FL,toy-hauler,FALSE,Cruiser Rv Corp,Stryker,2021,30 - 35,moderate,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30317713945680,CO,c,TRUE,Other,Other,2021,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30321653885520,AK,c,TRUE,Forest River,Sunseeker,2005,30 - 35,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30324978209760,TX,trailer,FALSE,Crossroads,Zinger,2020,35 - 40,flexible,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30331380612000,CA,a,TRUE,Forest River,Georgetown,2015,35 - 40,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30331996227600,TN,camper-van,TRUE,Ford,transit,2017,15 - 20,moderate,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30343816047120,CA,c,TRUE,Thor Motor Coach,Freedom Elite 23h,2017,20 - 25,flexible,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30350957188080,UT,trailer,FALSE,Other,Other,2021,10 - 15,flexible,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30352188419280,CA,trailer,FALSE,Keystone,Cougar,2021,30 - 35,flexible,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30363023253840,MN,a,TRUE,Fleetwood,Bounder,2022,35 - 40,flexible,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30364993223760,IL,trailer,FALSE,Forest River,Other,2021,20 - 25,strict,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30365608839360,CA,camper-van,TRUE,Mercedes-Benz,Sprinter,2014,15 - 20,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30366716947440,VA,trailer,FALSE,Venture Rv,Sporttrek,2019,35 - 40,strict,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30374473704000,CO,a,TRUE,Newmar,Grand Star,2008,35 - 40,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30379275505680,CA,b,TRUE,Mercedes-Benz,Grech Strada 3500,2021,20 - 25,strict,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30391957187040,CA,a,TRUE,Fleetwood,Discovery,2018,35 - 40,,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30403653883440,CA,c,TRUE,Thor Motor Coach,Four Winds,2022,30 - 35,moderate,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30412518748080,FL,trailer,FALSE,Grand Design,Other,2022,30 - 35,flexible,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30413134363680,IL,c,TRUE,Other,Freedom Elite,2014,20 - 25,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30426677906880,NC,c,TRUE,Jayco,Melbourne,2018,20 - 25,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30438867095760,CA,trailer,FALSE,Other,Jay Flight,2021,25 - 30,moderate,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30459182410560,AL,trailer,FALSE,Keystone,Outback,2021,35 - 40,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30460783011120,MN,c,TRUE,Ford,E450,2005,20 - 25,moderate,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
30462629857920,OR,camper-van,TRUE,Mercedes,Sprinter,2015,20 - 25,flexible,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30467185413360,CA,trailer,FALSE,Palomino,Solaire Expandable,2020,20 - 25,flexible,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30469647875760,CA,c,TRUE,Ford,Mh,2005,30 - 35,moderate,8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30470879106960,FL,fifth-wheel,FALSE,Grand Design,Momentum,2021,>= 40,strict,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30472972200000,FL,trailer,FALSE,jayco,Jay Flight,2017,20 - 25,moderate,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30479128356000,CA,trailer,FALSE,Other,Other,2021,30 - 35,flexible,8,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30483068295840,WA,b,TRUE,Mercedes,Sprinter,2008,20 - 25,moderate,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30491686914240,CA,c,TRUE,Fleetwood,Tioga Ranger,2011,25 - 30,flexible,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30495626854080,AZ,c,TRUE,Thor Motor Coach,Chateau,2018,20 - 25,flexible,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30507569796720,MN,c,TRUE,Thor Motor Coach,Freedom Elite,2018,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30514957183920,TN,camper-van,TRUE,Mercedes-Benz,Sprinter,2013,20 - 25,flexible,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30516188415120,NC,c,TRUE,Jayco,Melbourne,2017,20 - 25,moderate,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30519882108720,MT,camper-van,TRUE,Roadtrek,N6-Active,2012,20 - 25,flexible,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30523822048560,WI,toy-hauler,FALSE,Forest River,Other,2021,25 - 30,strict,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30529978204560,OR,camper-van,TRUE,Overland,Other,2020,15 - 20,flexible,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
30534164390640,OH,trailer,FALSE,Keystone,Springdale,2021,20 - 25,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30539581807920,FL,trailer,FALSE,Coachmen,Other,2021,30 - 35,moderate,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30541059285360,SC,toy-hauler,FALSE,Forest River,Wolf Pack,2020,25 - 30,moderate,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30544506732720,FL,b,TRUE,Other,Other,2022,20 - 25,moderate,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
30544752978960,CO,fifth-wheel,FALSE,Grand Design,Reflection,2021,30 - 35,flexible,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30546722948880,NV,trailer,FALSE,Keystone,Hideout,2021,25 - 30,moderate,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30553371597360,CA,c,TRUE,Winnebago,Minnie Winnie,2019,20 - 25,moderate,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30559281507120,NY,camper-van,TRUE,Ford,Transit,2016,20 - 25,flexible,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30560266492080,TX,trailer,FALSE,Coleman,Other,2021,20 - 25,flexible,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30567038263680,OR,trailer,FALSE,Outdoors Rv Manufacturing,Creek Side,2018,20 - 25,moderate,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30572455680960,OR,trailer,FALSE,Forest River,Other,2021,20 - 25,moderate,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30573440665920,TX,trailer,FALSE,Jayco,Jay Flight,2021,35 - 40,moderate,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30586245470400,NJ,c,TRUE,ultimate toys,Presidential,2022,20 - 25,flexible,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
30587722947840,PA,c,TRUE,Thor Motor Coach,Four Winds,2013,30 - 35,moderate,10,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30589323548400,SC,c,TRUE,Thor Motor Coach,Four Winds,2019,20 - 25,flexible,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30590308533360,MN,b,TRUE,Other,Bus,2006,20 - 25,flexible,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30608284508880,OK,trailer,FALSE,Other,Other,2017,20 - 25,moderate,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30619611835920,RI,fifth-wheel,FALSE,Flagstaff,Classic Super Lite,2017,30 - 35,moderate,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30634755979680,CA,camper-van,TRUE,Mercedes,Sprinter,2006,20 - 25,flexible,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
30644975198640,FL,trailer,FALSE,Other,Other,2021,20 - 25,moderate,5,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
30651500724000,TX,trailer,FALSE,Jayco,Jay Flight,2021,20 - 25,strict,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30656795018160,CO,c,TRUE,Winnebago,Minnie Winnie,2002,20 - 25,strict,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30684867089520,GA,trailer,FALSE,Coleman,Other,2021,20 - 25,flexible,6,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30691023245520,AZ,trailer,FALSE,Little Guy,Other,2018,20 - 25,flexible,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30691269491760,FL,c,TRUE,Winnebago,Minnie Winnie,2020,20 - 25,moderate,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30694347569760,UT,trailer,FALSE,Other,Other,2021,30 - 35,moderate,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30709614836640,FL,c,TRUE,Forest River,Coachmen Leprechaun,2018,25 - 30,flexible,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30711707929680,TX,c,TRUE,Itasca,Spirit,2015,30 - 35,moderate,8,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30729560782080,CA,trailer,FALSE,Forest River,Other,2020,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30730915136400,OR,trailer,FALSE,Riverside Rv,Whitewater Retro,2016,15 - 20,flexible,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30736948169280,BC,b,TRUE,Other,Other,2007,15 - 20,moderate,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
30744704925840,WA,trailer,FALSE,T@B,Other,2006,15 - 20,flexible,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30747906126960,WA,trailer,FALSE,Scamp,13',2008,10 - 15,flexible,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30768467688000,SC,trailer,FALSE,Coachmen,Catalina,2020,35 - 40,flexible,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30774500720880,OK,trailer,FALSE,Sunray,Other,2021,10 - 15,flexible,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30776224444560,WA,b,TRUE,Winnebago,Solis,2022,15 - 20,,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30776716937040,MT,b,TRUE,Mercedes-Benz,Sprinter,2017,15 - 20,moderate,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
30780533753760,CA,c,TRUE,Coachmen,Clipper,2018,15 - 20,moderate,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30792230450160,NV,c,TRUE,Coachmen,Leprechaun,2018,30 - 35,flexible,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30794692912560,MO,c,TRUE,Thor Motor Coach,Freedom Elite,2018,20 - 25,flexible,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30809713933200,WI,trailer,FALSE,Keystone,Bullet,2016,35 - 40,flexible,11,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30811560780000,AZ,trailer,FALSE,Forest River,Wolf Pup,2021,20 - 25,moderate,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30814885104240,FL,trailer,FALSE,Winnebago,Other,2021,15 - 20,flexible,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30828674893680,AZ,toy-hauler,FALSE,Forest River,Shockwave,2020,25 - 30,flexible,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30831506725440,OH,fifth-wheel,FALSE,Keystone,Laredo,2019,35 - 40,flexible,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30844311529920,UT,camper-van,TRUE,Dodge,Sprinter 2500 170ext,2008,20 - 25,flexible,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
30852437655840,WA,c,TRUE,Winnebago,Chalet,2009,30 - 35,flexible,8,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30856131349440,FL,trailer,FALSE,Grand Design,Other,2021,30 - 35,moderate,7,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30856254472560,SC,b,TRUE,Midwest Automotive Designs,Presidential,2022,20 - 25,moderate,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
30862041259200,BC,camper-van,TRUE,Ford,Custom Transit,2016,15 - 20,flexible,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30866473691520,CA,camper-van,TRUE,Volkswagen,California,2002,10 - 15,strict,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30872629847520,TX,trailer,FALSE,Jayco,Jay Flight,2021,25 - 30,strict,10,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30875707925520,IL,camper-van,TRUE,Dodge,Other,2018,20 - 25,strict,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
30880632850320,FL,trailer,FALSE,Coleman,Other,2017,30 - 35,flexible,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30894053270400,WA,b,TRUE,Winnebago,Other,2022,20 - 25,flexible,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
30899224441440,MN,camper-van,TRUE,Ram,ProMaster 2500,2019,20 - 25,moderate,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30900209426400,FL,trailer,FALSE,Coachmen,Catalina,2001,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
30909566783520,MD,c,TRUE,Other,Open Road,2020,15 - 20,flexible,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30910059276000,NV,trailer,FALSE,Forest River,Cherokee Grey Wolf,2019,30 - 35,flexible,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30914368585200,NJ,c,TRUE,Jayco,Redhawk,2020,25 - 30,flexible,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30936038254320,NJ,trailer,FALSE,Jayco,Jay Feather,2017,20 - 25,moderate,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
30938623839840,OR,b,TRUE,Airstream,Interstate,2016,20 - 25,flexible,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
30942194410320,QC,c,TRUE,Ford,E450,2002,25 - 30,moderate,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30949458674400,CA,c,TRUE,Other,Tourer Ii,2014,20 - 25,strict,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
30979623838800,TX,a,TRUE,Forest River,Other,2021,30 - 35,flexible,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30989350565280,BC,b,TRUE,Mercedes-Benz,Sprinter,2011,20 - 25,moderate,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
31002155369760,CA,c,TRUE,Coachmen,Leprechaun,2019,25 - 30,moderate,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
31004248462800,FL,toy-hauler,FALSE,Forest River,XLR BOOST,2021,35 - 40,flexible,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
