rental_id,booked_price_per_day,month_booked
30736948169280,$188.24,8
28322750032320,$350.70,11
16606846425600,$280.89,12
28447104383520,$158.90,6
25018741107120,$149.10,8
28329275557680,$163.23,6
9905747496480,$52.05,7
11390735446800,$215.62,7
6900312137280,$126.71,12
20416275758400,$179.72,11
27130671984480,$62.82,10
23997188580480,$255.38,10
20966020489200,$195.98,6
22426137569280,$153.57,6
13117783451040,$143.74,7
31074305518080,$259.89,12
31972365555360,$212.16,9
28827185454960,$146.02,7
19275047559120,$175.89,10
17178876441120,$128.01,7
3760672577280,$109.05,10
12645729408960,$228.47,7
5483041902960,$158.18,5
22118206646160,$205.72,11
28758975246480,$349.91,9
5339972837520,$120.16,8
26667482807040,$173.00,7
26857092411840,$95.34,12
16004774368800,$186.20,6
20286503989920,$175.54,8
18254480017440,$206.96,9
25714263612000,$415.67,8
15640083687360,$163.40,11
3885150051600,$98.36,12
24158356744560,$254.42,12
21776539988160,$211.03,10
22232095532160,$111.03,6
28098050338320,$191.88,5
29150629891200,$191.10,8
29785698944160,$104.87,7
22662780205920,$301.81,10
23534491895520,$142.37,11
25383801157920,$292.75,11
28764146417520,$123.73,6
30203332567200,$93.32,8
22965416834880,$449.53,8
23202428840880,$148.76,6
27048302617200,$138.19,6
23324320729680,$127.06,July
32670227399520,$118.64,10
23706248647920,$151.94,9
32244960143040,$139.71,10
27681647946480,$124.86,10
26715747070080,$238.13,7
27913119412080,$202.52,7
27856359653760,$120.95,5
29174638899600,$265.99,9
28932578845680,$92.65,6
25104681044880,$161.87,11
31613584783680,$119.45,9
22282822257600,$504.62,5
22118206646160,$236.27,11
32842230398160,$158.77,11
3903126027120,$135.24,5
21974768211360,$123.72,10
14418948583200,$168.66,7
21311503963920,$272.95,8
21261269730960,$540.39,11
33364149303840,$263.98,12
20270374861200,$102.55,6
27648897196560,$112.42,6
5967531380160,$192.72,6
24318539923680,$204.95,9
12743366043120,$79.60,11
28477146424800,$155.96,12
30180554790000,$380.97,9
26507422751040,$245.08,7
21211651113600,$426.97,7
17884618164960,$124.45,7
24725338712160,$578.53,7
30222909143280,$406.76,8
29908945187280,$78.71,7
28525656934080,$259.17,12
24250575961440,$180.58,7
21323570029680,$170.51,6
2407303242240,$152.90,9
2366549489520,$202.14,10
23545572976320,$233.51,7
30133768004400,$202.21,10
24388104486480,$213.02,6
19203636149520,$124.81,7
21876269715360,$378.07,7
7642498304640,$133.45,7
30862041259200,$183.59,8
29931599841360,$93.28,8
13490723381520,$279.68,11
22235296733280,$102.92,12
19111663178880,$503.84,9
17420690248800,$152.77,7
27761677974480,$158.66,8
18579525054240,$199.86,6
9165408175920,$221.93,7
25092122486640,$235.32,10
33694365511680,$42.69,12
14466597230640,$274.25,8
12224278969200,$84.66,8
27355741047840,$287.86,8
12051783478080,$113.70,6
24228167553600,$207.28,12
25878263607840,$165.75,10
27713659957680,$176.95,7
21452233690080,$133.08,10
29724752999760,$150.47,7
24813741112320,$126.35,10
25787891237760,$262.02,5
19275047559120,$129.80,5
32612605779360,$416.59,10
14098951594320,$214.44,8
11275615329600,$195.26,8
23556530934000,$126.27,7
18831188711520,$104.96,12
28192855140720,$226.75,5
27806002297680,$439.91,6
20630386864080,$226.83,11
15470050658640,$278.18,10
13290032695920,$128.83,6
29388503759040,$101.22,8
30018278517840,$454.83,8
28184975261040,$270.86,7
25642852202400,$272.01,5
27183245556720,$352.16,8
23742446845200,$128.22,11
16303224811680,$104.15,6
1890924876960,$313.48,6
33154716876720,$152.83,12
19042098616080,$133.83,11
25739503851600,$271.94,6
24775203575760,$161.10,5
11776603304880,$295.17,10
13298528191200,$201.77,12
27093488802240,$114.62,10
25700104453200,$107.23,6
27682386685200,$139.22,9
12886435108560,$77.52,6
33745461606480,$208.57,12
1224090059040,$98.44,10
30290134366800,$211.19,12
30084518756400,$151.38,8
30301584816960,$215.90,7
31750251446880,$123.70,12
26230518854160,$159.13,9
25161440803200,$223.35,11
32497239415920,$1.21,11
18923777297760,$236.50,9
30936038254320,$166.17,11
9388753515600,$98.61,7
24686554929360,$84.20,8
12413026712160,$365.15,7
14346429065520,$167.46,7
30379275505680,$585.41,8
12779441117280,$171.09,8
31840500693840,$105.34,10
27506197500480,$332.05,8
26621065390800,$123.98,7
19580516019840,$236.66,8
6087822668400,$70.69,7
30910059276000,$138.56,8
25186434796560,$186.17,7
22241822258640,$135.19,6
13868465113680,$101.98,6
26825449770000,$279.10,11
28673527801200,$265.46,6
5866693544880,$223.83,8
28520732009280,$235.48,6
27642617917440,$170.16,11
29048437701600,$371.50,11
21806335783200,$138.53,10
32562864038880,$361.96,11
31163569780080,$158.75,8
25875062406720,$469.04,6
30366716947440,$225.31,8
27940206498480,$219.36,5
20229005492880,$387.36,7
13404167828160,$113.14,9
16486801383600,$285.63,7
28763653925040,$248.00,9
22390431864480,$63.02,6
26201954290320,$172.48,10
27748873170000,$114.31,9
29466317570880,$226.11,7
30317713945680,$251.69,7
12770330006400,$157.49,8
29494266519120,$351.39,10
30559281507120,$125.27,8
11564339046000,$287.84,9
16648954532640,$202.91,8
29761566812640,#DIV/0!,11
27267338647680,$124.06,7
27133011323760,$307.11,12
24757350723360,$84.88,7
13156690356960,$155.24,7
22738747170960,$369.21,8
25062203568480,$147.98,6
14387675310720,$125.34,10
18508113644640,$324.77,9
20688008484240,$117.87,10
12480005689440,$324.99,6
12567546227760,$89.50,6
16355921507040,$157.87,7
5175972841680,$95.92,11
29395152407520,$180.03,6
28504602880560,$176.30,6
20003936429520,$210.58,12
27870272566320,$338.95,7
15858011609760,$95.49,6
30747906126960,$116.86,8
28527873150240,$149.11,6
18627789317280,$313.17,6
26428254584880,$123.83,5
25826059404960,$249.94,5
27475416720480,$122.37,6
32260104286800,$62.25,9
6447957794400,$303.49,8
26855861180640,$197.05,6
14604002632560,$134.39,5
33489242393760,$153.33,12
4528345230480,$233.58,8
28984167432960,$221.64,7
30093260497920,$197.59,7
23674852252320,$148.44,9
31302452659440,$106.21,9
23370984392160,$98.23,5
1063414387440,$60.50,6
22262137573440,$306.31,7
21206726188800,$104.94,9
12918323996640,$118.40,6
25082888252640,$173.73,12
19045422940320,$122.76,6
21275675136000,$434.07,12
19302996507360,$95.66,7
33621599747760,$125.49,12
12353558245200,$568.50,8
30122563800480,$110.88,7
25998554896080,$84.97,10
29559891142080,$536.66,9
29646692941680,$191.12,6
29393305560720,$107.96,12
25383801157920,$342.12,10
23220527939520,$162.72,5
16349519104800,$265.10,10
28137819106080,$127.91,6
32480987164080,$197.24,11
13192272938640,$196.58,6
30768467688000,$127.99,10
26050143483360,$147.98,7
24636443819520,$242.65,8
17652900453120,$174.80,10
2704522453920,$222.32,7
29761566812640,$266.34,8
24014302694160,$157.85,8
25315960318800,$376.89,12
21283801261920,$88.04,10
23525257661520,$314.83,6
24826299670560,$321.82,10
28310437720320,$181.12,9
5483041902960,$274.64,7
26884056375120,$236.16,September
28249245529680,$297.74,6
30684867089520,$201.48,8
27173149460880,$128.12,6
5554330189440,$143.93,12
6175855699200,$139.19,6
29477398651680,$135.44,8
26740864186560,$301.65,11
19684308810000,$127.07,5
32161852037040,$165.33,10
2120549495760,$203.72,8
25226819179920,$374.70,12
28001521812240,$184.17,9
32989855019040,$68.54,11
3797240143920,$250.99,9
27513461764560,$89.38,5
29719581828720,$216.00,7
17468338896240,$285.34,7
16879317890160,$191.20,8
22934512931760,$133.03,12
28554467744160,$183.37,10
8153459252640,$210.40,8
29062596860400,$224.97,7
31066671884640,$155.98,8
25381092449280,$138.40,7
24887738107440,$182.76,6
31563966166320,$148.82,8
25152699061680,$277.05,7
12174167859360,$275.16,9
31475810012400,$218.76,10
21444476933520,$297.31,6
26337512845440,$241.44,7
26878638957840,$116.06,6
20673110586720,$215.97,10
21624852304320,$356.22,9
27155665977840,$82.80,8
30015446686080,$132.76,10
17420690248800,$135.79,7
20326149634560,$191.52,11
27888987280560,$84.61,8
26603581907760,$299.68,6
25288011370560,$261.68,6
27412747052400,$368.47,8
4029942840720,$107.69,12
27913981273920,$248.29,6
26603581907760,$281.59,10
28522332609840,$117.41,12
25849329674640,$219.62,8
27380242548720,$95.36,7
10362164902320,$247.96,10
30311434666560,$187.57,8
19866900396960,$134.45,12
25461614969760,$709.39,9
21255236698080,$107.95,6
22422690121920,$279.55,5
24028584976080,$181.37,8
13156690356960,$165.55,7
22992380798160,$92.47,9
26323476809760,$234.44,6
30546722948880,$117.51,8
19726047547680,$225.47,7
27510629932800,$103.86,7
18967116636000,$141.07,7
22422443875680,$132.55,6
5256618485280,$191.46,7
30590308533360,$169.53,10
22687404829920,$167.06,10
32336809990560,$137.58,9
29241987246240,$459.65,6
30651500724000,$171.49,8
29591903153280,$74.38,11
25336645002960,$129.43,6
30289888120560,$211.33,8
22620425852640,$183.56,7
8791360137360,$102.29,10
29576882132640,$212.03,11
20877494965920,$198.20,9
15380540150400,$91.50,12
26907326644800,$157.14,6
20009476969920,$174.77,7
29141888149680,$160.61,10
27467413717680,$100.74,6
20666954430720,$265.26,5
25009137503760,$164.51,11
13156690356960,$130.85,7
25009137503760,$153.44,8
14251131770640,$216.58,11
21221500963200,$122.43,10
28385912192880,$131.66,7
27911149442160,$322.84,9
25009137503760,$151.85,11
22038545987520,$220.10,10
26740864186560,$225.68,10
4698870751680,$150.58,8
3852029932320,$121.75,5
31467930132720,$91.29,9
28712434707120,$79.66,August
18222221760000,$189.48,6
20497413894480,$237.19,7
28728686958960,$163.39,7
24703669043040,$172.53,5
23312624033280,$152.53,9
23936612005440,$247.15,5
22795014436800,$150.17,10
26631900225360,$152.22,5
20895594064560,$260.85,6
31628113311840,$176.99,11
21175329793200,$124.36,10
32334716897520,$290.89,10
18996666184800,$175.25,11
29610371621280,$179.73,11
16068675268080,$136.51,6
14675167795920,$100.52,7
18892504025280,$159.97,7
25923696039120,$105.43,8
21507762217200,$293.19,8
22492993423440,$262.88,6
29005590855840,$144.48,12
2704522453920,$207.91,6
16645999577760,$106.33,6
25749846193680,$151.02,10
31227716925600,$266.76,9
30379275505680,$474.89,10
13329308971200,$270.21,11
17884618164960,$142.99,12
13624188843600,$141.12,9
24813741112320,$177.89,9
16576681261200,$159.97,7
27913119412080,$220.38,9
4282837729200,$191.00,11
31119245456880,$65.78,10
25388849205840,$106.14,7
26333203536240,$197.22,7
27801692988480,$192.75,10
31143131342160,$94.64,12
19676552053440,$265.06,12
30872629847520,$174.78,12
16366017602880,$111.84,8
24274215600480,$255.86,12
19728386886960,$106.10,8
23672759159280,$252.96,6
18875513034720,$378.99,9
29690155403040,$133.14,7
8153459252640,$143.96,6
28224005290080,$266.86,6
22387723155840,$169.22,6
26467900229520,$203.93,10
29970260501040,$95.56,9
24617236612800,$291.53,6
22441774205520,$129.69,12
18989648166960,$162.68,7
29729062308960,$142.24,12
27648897196560,$117.60,7
6526017852480,$138.57,9
25034377743360,$212.55,8
33158410570320,$180.02,11
27367560867360,$171.87,10
32844077244960,$242.01,11
20171506995840,$92.93,9
23132371785600,$206.02,11
21876269715360,$376.43,5
23567981384160,$255.59,10
1083360332880,$258.56,11
22282822257600,$560.30,10
28019990280240,$308.37,10
26610723048720,$189.44,12
27367560867360,$115.87,5
32305906087440,$100.79,9
24542377755840,$191.25,6
22828873294800,$144.55,7
23260419830400,$140.53,10
15110531148240,$230.09,6
27611344644960,$124.88,8
5072795667120,$168.10,6
30311557789680,$138.30,7
19278248760240,$125.42,11
27925308600960,$323.52,8
23943137530800,$254.86,10
28858458727440,$146.63,6
8632900681920,$181.01,9
21196383846720,$135.19,8
8403152940000,$120.29,9
32426197375680,$211.12,10
27101861174400,$151.99,6
6551381215200,$196.54,10
21333666125520,$172.18,5
29790254499600,$155.48,7
7977516314160,$103.72,6
5601855713760,$233.26,6
4657747629600,$100.22,6
25774840187040,$226.93,10
32764293463200,$156.85,10
26696293617120,$86.62,10
22570560989040,$160.14,7
25425909264960,$84.89,September
27367314621120,$191.81,6
24628687062960,$144.92,10
17555386942080,$162.42,8
27155665977840,$82.80,10
21813846293520,$199.08,8
22370362795920,$112.05,8
18335248784160,$176.23,8
32221812996480,$122.86,9
6114909754800,$85.31,5
27750227524320,$280.08,7
20301155641200,$304.74,10
23923068462240,$194.39,5
18885855376800,$153.55,10
32247422605440,$222.31,12
30747906126960,$148.59,8
19348675184880,$127.84,6
24824206577520,$466.67,8
1789840795440,$224.42,6
22856945366160,$279.86,6
26878638957840,$181.21,7
9388753515600,$101.31,11
9071342112240,$123.08,5
18628035563520,$180.07,6
28790125395840,$212.04,9
24679536911520,$359.97,7
27822377672640,$161.29,8
23083245660720,$107.53,7
30190035270240,$291.59,12
14601540170160,$259.15,9
17096137704480,$176.63,10
20128537026960,$341.08,10
29153461722960,$242.19,9
24832086457200,$317.31,7
10483318052400,$180.32,7
24040897288080,$188.77,9
25591509861360,$249.09,8
27498933236400,$411.15,11
27612575876160,$179.19,5
29725737984720,$295.29,10
6899080906080,$65.98,7
29481461714640,$360.52,9
15318978590400,$143.41,9
29775602848320,$107.93,9
29372867122800,$135.67,8
25501383737520,$130.03,6
31080831043440,$341.00,8
25511726079600,$366.35,12
25459152507360,$353.26,6
21304978438560,$105.07,7
32334716897520,$313.18,10
2014294243200,$183.14,7
31218113322240,$191.81,9
22371840273360,$835.13,7
23279503914000,$371.12,6
25923696039120,$127.03,10
24435753133920,$238.79,8
18625449978000,$266.78,7
27925308600960,$273.89,9
26212789124880,$113.85,9
27594230531280,$144.81,8
30483068295840,$268.05,8
17935344890400,$134.47,11
19403095603920,$198.44,7
28404257537760,$374.28,10
26601611937840,$161.25,7
27870026320080,$164.42,10
5743324178640,$207.02,8
20507509990320,$441.46,12
28143113400240,$130.47,12
21066735201360,$254.00,8
32028755944320,$174.58,11
33403548702240,$191.31,12
12731053731120,$119.60,5
27355741047840,$214.18,5
29008422687600,$126.28,7
33057572735040,$286.99,11
26654062386960,$268.35,9
33052524687120,$236.18,12
32887293460080,$120.92,11
14739068695200,$118.51,6
22512939368880,$167.17,7
14387675310720,$137.43,11
30249749983440,$138.24,7
28428020299920,$208.53,5
15816026625840,$167.48,9
31184500710480,$180.96,8
29479491744720,$176.27,8
26059254594240,$117.55,6
645780764400,$312.94,5
6181396239600,$209.31,9
31122077288640,$134.95,8
10483318052400,$169.86,7
24804137508960,$258.67,11
6427149987120,$88.51,7
15817627226400,$156.11,10
26855861180640,$340.38,10
17641573126080,$168.03,8
19815434932800,$238.62,11
29988482722800,$131.53,8
17000471040240,$89.23,11
27386152458480,$162.86,9
27099029342640,$177.72,9
26190257593920,$158.21,6
23492630034720,$253.24,5
24542377755840,$202.28,10
25894023367200,$469.90,7
25934284627440,$290.81,5
24958287655200,$64.24,9
12779441117280,$152.75,7
24250822207680,$396.85,July
16606846425600,$235.44,5
19134687202320,$152.33,8
24388104486480,$239.84,9
30942194410320,$144.95,9
30900209426400,$82.85,8
13693999652640,$335.82,11
9546104862960,$70.73,11
13725888540720,$109.95,11
24311521905840,$299.48,7
25898209553280,$485.80,12
30729560782080,$169.45,10
26622296622000,$298.28,5
27499179482640,$229.09,9
11670471175440,$177.15,5
22595431859280,$331.43,9
20693302778400,$164.80,6
19660669170960,$81.36,5
20346218703120,$170.21,6
25103696059920,$233.89,8
20627185662960,$180.08,9
25690747096080,$201.97,11
32273155337520,$171.31,11
24913101470160,$149.43,6
27569975276640,$121.94,5
29816849093520,$167.90,7
27101861174400,$139.10,6
21258684145440,$112.89,8
25070452817520,$674.60,7
7334198012160,$136.76,7
32466951128400,$401.81,11
27764879175600,$110.82,7
23908663057200,$185.03,8
22390431864480,$55.83,6
4773606485520,$326.19,8
26772260582160,$113.51,7
33235731889680,$180.92,12
11041312032240,$213.01,12
23445104510400,$327.25,11
16530140721840,$503.42,9
29123542804800,$122.00,7
24056903293680,$396.88,6
17418350909520,$214.64,10
23075981396640,$318.36,6
32305906087440,$134.99,11
24066753143280,$326.33,10
17327362923840,$449.27,7
29142380642160,$168.47,10
20679512988960,$150.27,5
28865969237760,$136.67,6
21449524981440,$172.35,8
12731053731120,$162.46,8
22257582018000,$123.71,9
25167596959200,$134.62,6
26898708026400,$195.96,10
